delivery_person_id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,temperature,humidity,distance_km,target,type_of_order_buffet,type_of_order_drinks,type_of_order_meal,type_of_order_snack,type_of_vehicle_electric_scooter,type_of_vehicle_motorcycle,type_of_vehicle_scooter,traffic_level_high,traffic_level_low,traffic_level_moderate,traffic_level_very_high,traffic_level_very_low,weather_description_broken_clouds,weather_description_clear_sky,weather_description_few_clouds,weather_description_fog,weather_description_haze,weather_description_mist,weather_description_moderate_rain,weather_description_overcast_clouds,weather_description_scattered_clouds,weather_description_smoke
608,29,4.6,26.956431,75.776649,27.006431,75.826649,19.35,45.0,10.34,26.5,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
677,20,4.7,9.985697,76.281128,10.035697,76.331128,23.94,88.0,10.04,46.53,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
314,37,4.2,11.008638,76.984311,11.088638,77.064311,24.99,73.0,15.31,62.14,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
151,29,4.6,12.978453,77.643685,13.008453,77.673685,19.58,92.0,10.03,27.6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
502,37,4.3,22.753659,75.903365,22.823659,75.973365,17.23,53.0,14.82,35.6,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
909,29,4.6,12.323225,76.630028,12.393225,76.700028,18.38,82.0,16.12,51.47,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
584,22,4.8,26.902908,75.792934,26.952908,75.842934,19.77,68.0,9.59,44.28,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
8,30,4.5,27.160832,78.011608,27.220832,78.071608,21.78,51.0,13.01,59.61,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
499,28,4.7,22.751857,75.866699,22.791857,75.906699,17.16,72.0,8.33,43.97,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
179,25,4.8,12.913041,77.683237,12.953041,77.723237,19.79,93.0,11.52,58.89,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
531,20,4.6,22.761593,75.886362,22.821593,75.946362,17.14,72.0,11.75,61.03,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
850,38,4.3,18.994237,72.825553,19.044237,72.875553,27.04,44.0,10.43,73.94,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
932,29,4.6,12.334022,76.618203,12.394022,76.678203,18.4,82.0,13.56,27.55,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
539,31,5.0,22.761226,75.887522,22.811226,75.937522,17.16,72.0,10.55,44.36,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
824,28,4.5,1.912663,72.829976,1.915663,72.859976,26.95,44.0,9.24,74.31,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
860,32,4.6,0.191813,72.836191,0.192113,72.866191,26.91,44.0,6.86,47.28,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
490,23,4.3,2.275004,75.902847,2.282004,75.972847,17.23,53.0,15.1,49.19,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
539,24,4.9,22.761226,75.887522,22.811226,75.937522,17.16,72.0,10.55,37.69,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
943,30,4.9,1.855144,73.804855,1.860144,73.854855,19.16,65.0,10.52,33.0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
994,38,4.3,18.592718,73.773572,18.642718,73.823572,19.05,65.0,11.01,46.64,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
923,24,4.3,12.316967,76.603067,12.376967,76.663067,18.29,81.0,14.88,30.3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
734,33,4.1,2.253796,88.349843,2.257796,88.389843,22.99,83.0,8.58,28.25,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
230,24,4.8,13.005801,80.250744,13.055801,80.300744,26.52,88.0,9.36,61.39,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1007,32,4.1,23.355164,85.324097,23.415164,85.384097,16.17,94.0,11.5,63.31,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1120,27,5.0,22.308096,73.167753,22.358096,73.217753,22.78,43.0,12.86,23.55,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
880,32,5.0,12.321214,76.621094,12.371214,76.671094,18.36,81.0,12.88,53.86,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1019,28,4.6,23.351058,85.325731,23.411058,85.385731,16.2,94.0,11.07,61.11,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
160,22,4.7,12.934365,77.616155,12.964365,77.646155,19.77,91.0,8.09,51.53,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
592,24,4.9,26.891191,75.802083,26.961191,75.872083,19.97,68.0,13.09,53.22,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1031,38,4.7,23.371292,85.327872,23.461292,85.417872,16.16,94.0,18.12,37.2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
612,20,4.8,2.647775,80.351569,2.653775,80.411569,21.68,56.0,15.46,65.97,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
827,26,4.2,19.221315,72.862381,19.251315,72.892381,25.46,44.0,9.1,72.89,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
191,22,4.5,23.211529,77.419399,23.251529,77.459399,18.34,57.0,9.54,35.22,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
833,22,4.8,19.254567,72.848923,19.284567,72.878923,27.03,48.0,6.37,42.86,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
286,33,4.2,11.003008,7.697544,11.073009,7.704544,25.06,73.0,14.45,42.85,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1106,30,4.8,22.310329,73.169083,22.370329,73.229083,19.01,82.0,13.28,55.28,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
320,36,4.9,11.000762,76.981876,11.050762,77.031876,24.86,73.0,11.24,49.03,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
995,35,4.8,18.592718,73.773572,18.652718,73.833572,18.94,65.0,12.65,27.25,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
146,32,4.6,12.979096,77.640625,13.019096,77.680625,19.47,93.0,10.95,27.05,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
988,37,4.8,18.593481,73.785901,18.643481,73.835901,18.98,65.0,9.99,42.19,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
563,32,5.0,26.902328,75.794257,26.952328,75.844257,19.77,68.0,9.33,44.61,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
916,24,4.8,12.310972,76.659264,12.360972,76.709264,18.3,81.0,9.7,67.61,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
579,28,4.4,26.911378,75.789034,26.941378,75.819034,19.7,68.0,7.27,27.6,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
509,31,4.9,22.728163,75.884212,22.778163,75.934212,17.09,72.0,11.77,53.72,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
353,38,4.8,30.340722,78.060221,30.390722,78.110221,14.69,77.0,9.83,37.36,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1003,20,4.6,23.359033,85.325347,23.409033,85.375347,17.72,68.0,10.37,25.5,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
541,27,4.6,22.753839,75.897429,22.793838,75.937429,17.12,72.0,12.3,53.56,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
626,37,4.7,26.472001,80.354002,26.522001,80.404002,21.71,55.0,11.29,27.05,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
551,38,4.8,26.921411,75.793604,27.001411,75.873604,19.72,46.0,15.73,64.36,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
568,34,4.9,26.911927,75.797282,26.951927,75.837282,19.77,68.0,8.78,55.61,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
448,34,4.8,17.455894,78.375467,17.495894,78.415467,21.32,65.0,9.41,45.72,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
895,28,4.9,12.323978,76.627961,12.403978,76.707961,18.43,82.0,17.52,38.95,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1019,25,4.9,23.351058,85.325731,23.411058,85.385731,16.2,94.0,11.07,61.11,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
257,31,4.7,13.064181,80.236442,13.114181,80.286442,26.36,88.0,11.82,71.39,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
443,23,5.0,17.411028,78.329645,17.461028,78.379645,21.15,66.0,15.1,46.64,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1044,25,4.7,2.117106,72.789292,2.124106,72.859292,22.97,43.0,13.57,47.56,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
464,22,4.2,17.429585,78.392621,17.449585,78.412621,21.25,65.0,5.25,22.2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1084,34,4.7,21.157729,72.768726,21.207729,72.818726,23.37,43.0,10.36,53.19,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
136,29,4.9,12.970221,77.645396,13.030221,77.705396,19.52,93.0,16.12,70.89,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
957,29,4.6,18.546947,73.900626,18.586947,73.940626,19.2,65.0,10.42,47.47,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
106,30,4.9,19.874103,75.368419,19.924103,75.418419,17.74,82.0,11.84,53.53,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
485,29,4.6,17.458998,78.500366,17.508998,78.550366,21.29,64.0,10.07,29.85,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
449,35,4.5,17.455894,78.375467,17.505894,78.425467,21.2,65.0,11.6,65.19,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
32,35,4.4,27.157772,7.804725,27.237772,7.812725,21.56,52.0,19.67,31.85,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
160,23,4.6,12.934365,77.616155,12.964365,77.646155,19.77,91.0,8.23,53.19,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1007,28,4.9,23.355164,85.324097,23.415164,85.384097,16.17,94.0,11.5,71.64,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1007,26,4.8,23.355164,85.324097,23.445164,85.414097,16.14,94.0,18.28,59.28,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
408,34,5.0,15.544419,73.755736,15.614419,73.825736,25.81,59.0,13.21,68.53,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
552,27,4.9,26.921411,75.793604,26.981411,75.853604,19.47,68.0,11.89,29.4,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
584,35,4.3,26.902908,75.792934,26.952908,75.842934,19.77,68.0,9.3,53.19,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
266,37,4.9,13.026279,80.174568,13.076279,80.224568,26.35,88.0,10.62,59.64,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
828,29,4.7,1.922384,72.841347,1.926384,72.881347,26.92,44.0,9.93,39.65,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
527,31,4.6,22.745049,75.892471,22.825049,75.972471,17.23,53.0,17.06,52.94,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
216,21,4.9,23.264015,77.408236,23.334015,77.478236,18.31,57.0,11.87,26.4,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
493,35,4.6,22.695207,75.866059,22.735207,75.906059,17.03,72.0,7.32,40.69,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
906,35,4.3,12.323194,76.630583,12.393194,76.700583,18.38,82.0,16.46,64.81,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
920,37,4.7,12.352058,7.660665,12.442058,7.669665,18.27,82.0,19.45,31.4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1037,26,4.9,23.351489,85.324253,23.441489,85.414253,17.75,68.0,16.28,50.47,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
387,39,4.6,15.576683,7.375575,15.626683,7.380575,25.86,59.0,10.72,51.47,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
55,30,4.6,25.450329,81.834279,25.490329,81.874279,22.25,54.0,9.52,36.94,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
530,36,4.6,22.761593,75.886362,22.811593,75.936362,17.16,72.0,10.95,53.86,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
146,23,4.5,12.979096,77.640625,13.019096,77.680625,19.47,93.0,11.2,45.39,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
942,33,4.8,1.855144,73.804855,1.859144,73.844855,19.2,65.0,8.69,47.47,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
279,22,4.9,12.981615,80.231598,13.041615,80.291598,26.54,88.0,11.72,64.03,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
998,36,4.9,23.354422,0.853329,23.414422,0.853929,16.2,94.0,9.38,51.14,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
326,30,4.9,11.003681,76.975525,11.053681,77.025525,24.86,73.0,10.5,52.61,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1085,28,4.7,21.157729,72.768726,21.217729,72.828726,23.16,43.0,11.45,27.15,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
191,26,4.7,23.211529,77.419399,23.251529,77.459399,18.34,57.0,9.54,35.22,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
292,32,4.5,11.022477,76.995667,11.092477,77.065667,25.0,73.0,13.17,37.4,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
530,24,4.6,22.761593,75.886362,22.811593,75.936362,17.16,72.0,10.95,23.3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
579,25,4.8,26.911378,75.789034,26.971378,75.849034,19.51,68.0,11.53,50.94,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
475,37,4.5,17.440827,78.393391,17.480827,78.433391,21.38,64.0,11.48,30.8,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
495,36,4.5,22.695207,75.866059,22.755207,75.926059,17.03,72.0,11.67,31.3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
808,20,4.7,30.893384,75.821202,30.943384,75.871202,18.9,57.0,11.82,33.1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
909,31,3.5,12.323225,76.630028,12.393225,76.700028,18.38,82.0,16.12,50.64,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
924,20,4.7,12.326356,76.619103,12.366356,76.659103,18.28,81.0,9.8,32.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
532,32,5.0,22.760072,75.892574,22.800072,75.932574,17.16,72.0,9.33,27.8,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
820,28,4.7,19.003517,7.282765,19.053517,7.287765,27.02,44.0,10.39,56.44,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
501,23,5.0,22.751857,75.866699,22.811857,75.926699,17.19,72.0,11.53,32.6,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
288,20,4.6,11.003008,7.697544,11.063009,7.703544,24.92,73.0,11.58,47.53,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
526,35,4.9,22.745049,75.892471,22.785049,75.932471,17.14,72.0,9.65,38.7,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
974,30,4.6,1.856245,73.916619,1.859245,73.946619,19.14,65.0,11.98,61.44,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
781,22,4.7,30.895204,75.822103,30.945204,75.872103,18.9,57.0,11.67,38.28,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1091,34,4.8,21.160437,72.774209,21.220437,72.834209,23.16,43.0,12.44,26.2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
740,29,4.6,22.577821,88.400581,22.617821,88.440581,22.99,83.0,9.14,59.47,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
414,39,4.6,15.506205,73.766668,15.556205,73.816668,24.97,59.0,11.17,58.64,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
206,32,4.9,23.232537,77.429845,23.282537,77.479845,18.35,58.0,10.9,44.78,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
950,34,4.6,1.851421,73.838429,1.857421,73.898429,19.19,65.0,11.3,46.22,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
853,39,4.1,19.207222,72.972281,19.257222,73.022281,27.05,48.0,8.85,42.97,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
536,26,4.1,22.744648,75.894377,22.794648,75.944377,17.12,72.0,12.03,52.97,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
848,25,4.9,18.994049,72.825203,19.054049,72.885203,27.01,44.0,11.59,60.36,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5,37,4.8,27.161661,78.011544,27.191661,78.041544,21.78,51.0,8.61,27.4,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
942,27,5.0,1.855144,73.804855,1.859144,73.844855,19.2,65.0,8.69,44.14,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
585,36,4.8,26.902908,75.792934,26.962908,75.852934,19.67,68.0,10.48,42.14,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1026,32,4.8,23.369746,8.533982,23.439746,8.540982,17.75,68.0,13.04,37.61,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
584,21,4.8,26.902908,75.792934,26.982908,75.872934,19.9,68.0,14.46,30.8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
329,28,4.6,11.006686,76.951736,11.056686,77.001736,24.81,73.0,9.72,51.36,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
149,25,4.7,12.978453,77.643685,13.018453,77.683685,19.47,93.0,11.59,47.53,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
599,31,4.7,26.892312,75.806896,26.972313,75.886896,19.99,68.0,14.29,35.25,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
834,37,4.4,18.927584,72.832585,18.967584,72.872585,27.05,44.0,7.77,44.39,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
551,30,4.6,26.921411,75.793604,26.971411,75.843604,18.95,68.0,11.83,48.14,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1131,30,4.6,22.311358,73.164798,22.381358,73.234798,18.99,82.0,12.93,27.85,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
169,23,4.9,12.949934,77.699386,12.979934,77.729386,19.7,93.0,8.74,35.55,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
301,35,4.0,11.022169,76.999594,11.092169,77.069594,25.0,73.0,13.85,66.28,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1118,30,4.8,2.231279,73.170283,2.237279,73.230283,19.01,82.0,12.51,52.56,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
291,22,4.8,11.016298,76.972076,11.076298,77.032076,25.0,73.0,13.46,27.9,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
310,24,4.6,11.001852,76.976268,11.041852,77.016268,24.84,73.0,8.14,60.61,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
897,37,4.8,12.323994,76.626167,12.393994,76.696167,18.38,82.0,16.09,52.78,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
894,29,4.8,12.323978,76.627961,12.363978,76.667961,18.37,81.0,9.71,46.56,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
457,33,4.7,17.431668,78.408321,17.471668,78.448321,21.45,64.0,12.75,51.39,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
567,37,4.9,26.905287,75.794592,26.965287,75.854592,19.51,68.0,11.43,29.6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,38,4.7,27.163303,78.057044,27.233303,78.127044,21.55,52.0,18.18,48.78,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
775,36,4.1,30.914057,7.583982,30.954057,7.587982,18.87,57.0,9.57,39.56,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1084,20,4.6,21.157729,72.768726,21.237729,72.848726,22.99,43.0,14.17,30.5,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
568,36,4.6,26.911927,75.797282,26.951927,75.837282,19.77,68.0,8.78,55.44,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
164,33,5.0,12.935662,7.761413,12.975662,7.765413,19.66,91.0,8.96,37.6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1030,37,4.8,23.371292,85.327872,23.451292,85.407872,16.14,94.0,15.88,63.72,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1028,39,4.0,23.369746,8.533982,23.459746,8.542982,16.21,94.0,15.71,33.05,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
932,39,4.7,12.334022,76.618203,12.424022,76.708203,18.4,82.0,17.73,44.64,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
916,31,4.7,12.310972,76.659264,12.360972,76.709264,18.3,81.0,9.7,59.28,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1022,26,5.0,23.359194,85.325447,23.419194,85.385447,16.27,94.0,11.66,71.14,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
935,24,4.9,12.337978,76.616792,12.367978,76.646792,18.19,81.0,7.25,46.47,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
578,30,4.8,26.911378,75.789034,26.961378,75.839034,19.81,68.0,10.87,48.97,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1032,36,4.6,23.374878,85.335739,23.444878,85.405739,17.75,68.0,17.1,48.69,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1107,36,4.9,22.307898,73.167788,22.377898,73.237788,22.66,43.0,13.66,62.97,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
764,21,4.6,0.225491,88.400467,0.226191,88.470467,23.01,83.0,14.25,36.65,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
44,34,4.9,25.453436,81.833167,25.503436,81.883167,22.3,54.0,7.92,42.22,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
169,25,5.0,12.949934,77.699386,12.979934,77.729386,19.7,93.0,9.05,26.55,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
966,22,4.5,18.533811,73.899315,18.573811,73.939315,19.23,65.0,10.52,41.94,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1115,33,4.7,22.310526,73.170937,22.370526,73.230937,19.01,82.0,13.47,63.97,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
936,35,4.3,18.539299,73.897902,18.579299,73.937902,19.21,65.0,12.05,28.35,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
999,29,4.6,23.416792,85.316842,23.486792,85.386842,16.11,68.0,15.31,53.72,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
669,28,4.6,9.966783,76.242981,9.986783,76.262981,23.04,83.0,5.78,33.1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
768,24,4.9,22.514119,88.362504,22.544119,88.392504,22.99,83.0,6.62,39.89,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
704,28,4.9,9.957144,76.296783,10.017144,76.356783,22.89,94.0,13.65,52.64,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
